cycle number,time/s,Ecell/V,I/mA,Q charge/mA.h
101.0,2006500.790304534,3.5505834,0.87987632,0.5205951348375611
101.0,2006530.79030811,3.5510561,0.87993538,0.5279281502608126
101.0,2006560.790311687,3.5516467,0.87987632,0.5352611694912778
101.0,2006590.790315263,3.5521588,0.87981725,0.5425942138410277
101.0,2006620.790318839,3.552592,0.88001418,0.5499272613080343
101.0,2006650.790322416,3.5531433,0.87999451,0.5572602996959289
101.0,2006680.790325992,3.5537341,0.87999451,0.5645933360486561
101.0,2006710.790329568,3.5540886,0.87995511,0.5719263448312217
101.0,2006740.790333144,3.5547187,0.88001418,0.5792593904611469
101.0,2006770.790336721,3.55527,0.87989604,0.5865924117703241
101.0,2006800.790340297,3.5557032,0.88003385,0.5939253937393097
101.0,2006830.790343873,3.5562153,0.87999451,0.6012583656106063
101.0,2006860.790347449,3.5568848,0.88013232,0.6085913228629366
101.0,2006890.790351026,3.557318,0.87993538,0.6159242970212303
101.0,2006920.790354602,3.5578299,0.88003385,0.6232572681265409
101.0,2006950.790358178,3.5583024,0.87995511,0.6305902335558669
101.0,2006980.790361755,3.5589325,0.87997478,0.6379232283683951
101.0,2007010.790365331,3.5594447,0.87999451,0.6452562554556796
101.0,2007040.790368907,3.5600355,0.87991571,0.6525892834815054
101.0,2007070.790372483,3.560508,0.87997478,0.6599223206311134
101.0,2007100.79037606,3.5610988,0.87993538,0.667255340015226
101.0,2007130.790379636,3.56165,0.88009292,0.6745883828530047
101.0,2007160.790383212,3.5621622,0.87989604,0.6819213962205913
101.0,2007190.790386789,3.5627921,0.88001418,0.6892544172981713
101.0,2007220.790390365,3.5632648,0.88001418,0.696587430162198
101.0,2007250.790393941,3.5639343,0.87997478,0.7039204562740856
101.0,2007280.790397517,3.5643675,0.87995511,0.7112534764586224
101.0,2007310.790401094,3.5649583,0.87991571,0.7185864947909448
101.0,2007340.79040467,3.5655489,0.87997478,0.725919502435161
101.0,2007370.790408246,3.5661004,0.87999451,0.7332524915823341
101.0,2007400.790411823,3.5665729,0.87981725,0.7405854934830467
101.0,2007430.790415399,3.567203,0.87991571,0.7479184910624226
101.0,2007460.790418975,3.5677938,0.87997478,0.7552514892109566
101.0,2007490.790422551,3.5683057,0.87991571,0.7625845130927364
101.0,2007520.790426128,3.5689752,0.87987632,0.7699175404741698
101.0,2007550.790429704,3.5695267,0.88009292,0.7772505527573493
101.0,2007580.79043328,3.5700779,0.87993538,0.7845835561466549
101.0,2007610.790436856,3.57059,0.87997478,0.7919165824896429
101.0,2007640.790440433,3.5711412,0.87993538,0.7992496016992132
101.0,2007670.790444009,3.5716927,0.87993538,0.8065826112797857
101.0,2007700.790447585,3.5722442,0.87993538,0.8139156268235048
101.0,2007730.790451162,3.5727954,0.87989604,0.8212486664251487
101.0,2007760.790454738,3.5734649,0.88009292,0.8285817042539186
101.0,2007790.790458314,3.5740163,0.87991571,0.8359147360546721
101.0,2007820.79046189,3.5746465,0.88003385,0.8432477630205949
101.0,2007850.790465467,3.575316,0.87999451,0.850580791800287
101.0,2007880.790469043,3.5758278,0.87999451,0.8579138129476044
101.0,2007910.790472619,3.5765369,0.87989604,0.8652468364249335
101.0,2007940.790476196,3.5770488,0.87993538,0.8725798608849445
101.0,2007970.790479772,3.5777183,0.87997478,0.8799128748093379
101.0,2008000.790483348,3.5783484,0.87997478,0.8872459051214986
101.0,2008030.790486924,3.5789392,0.87991571,0.8945789337077074
101.0,2008060.790490501,3.57953,0.87999451,0.90191195745637
101.0,2008090.790494077,3.5800812,0.87995511,0.9092449852761624
101.0,2008120.790497653,3.5807114,0.87999451,0.9165780064534146
101.0,2008150.790501229,3.5814991,0.87991571,0.9239110415349734
101.0,2008180.790504806,3.5820899,0.87999451,0.9312440723707608
101.0,2008210.790508382,3.5827594,0.88009292,0.9385771202750668
101.0,2008240.790511958,3.5833499,0.87989604,0.9459101623376208
101.0,2008270.790515535,3.5840197,0.87987632,0.95324317865779
101.0,2008300.790519111,3.5847678,0.88007325,0.9605761957443422
101.0,2008330.790522687,3.5853193,0.88015205,0.9679092188820904
101.0,2008360.790526263,3.5859494,0.87995511,0.975242244829734
101.0,2008390.79052984,3.5867763,0.87991571,0.98257526288059
101.0,2008420.790533416,3.587446,0.87987632,0.9899083004356752
101.0,2008450.790536992,3.5881155,0.88001418,0.9972413365477651
101.0,2008480.790540569,3.5887849,0.88005358,1.004574392875069
101.0,2008510.790544145,3.5894544,0.87989604,1.011907434413963
101.0,2008540.790547721,3.5901239,0.88007325,1.019240467942953
101.0,2008570.790551297,3.5907934,0.87993538,1.026573502020206
101.0,2008600.790554874,3.5915418,0.87991571,1.033906534804967
101.0,2008630.79055845,3.5922112,0.87993538,1.04123956929879
101.0,2008660.790562026,3.5928807,0.87987632,1.048572607039478
101.0,2008690.790565602,3.5937078,0.88001418,1.055905642887519
101.0,2008720.790569179,3.5942986,0.87995511,1.063238682083818
101.0,2008750.790572755,3.595165,0.87995511,1.070571703437534
101.0,2008780.790576331,3.5958345,0.87999451,1.077904717590345
101.0,2008810.790579908,3.596504,0.88003385,1.085237736447321
101.0,2008840.790583484,3.597331,0.87993538,1.09257073520965
101.0,2008870.79058706,3.5980399,0.88001418,1.099903743469483
101.0,2008900.790590636,3.5987487,0.87989604,1.107236748841239
101.0,2008930.790594213,3.5995364,0.87993538,1.114569758619533
101.0,2008960.790597789,3.6002848,0.88001418,1.121902782675259
101.0,2008990.790601365,3.6011117,0.87995511,1.129235788878235
101.0,2009020.790604942,3.6017814,0.87997478,1.136568788164092
101.0,2009050.790608518,3.6026478,0.87993538,1.143901789058347
101.0,2009080.790612094,3.6034746,0.87991571,1.151234791167279
101.0,2009110.79061567,3.6043806,0.88005358,1.158567790080905
101.0,2009140.790619247,3.6052077,0.87997478,1.165900787694255
101.0,2009170.790622823,3.6060741,0.87983698,1.1732337941481
101.0,2009200.790626399,3.6069009,0.88001418,1.180566805937654
101.0,2009230.790629976,3.6076887,0.87999451,1.187899821175005
101.0,2009260.790633552,3.6086733,0.87999451,1.195232839999596
101.0,2009290.790637128,3.6094608,0.87989604,1.202565855510267
101.0,2009320.790640704,3.6104848,0.87999451,1.209898878461519
101.0,2009350.790644281,3.6112726,0.87995511,1.217231892539229
101.0,2009380.790647857,3.612257,0.87991571,1.224564897383351
101.0,2009410.790651433,3.6131237,0.87993538,1.231897903955247
101.0,2009440.790655009,3.6140294,0.87993538,1.239230914444227
101.0,2009470.790658586,3.6149352,0.87999451,1.246563929593761
101.0,2009500.790662162,3.6158409,0.87999451,1.253896937862369
101.0,2009530.790665738,3.6169043,0.88007325,1.261229950747158
101.0,2009560.790669315,3.61781,0.87987632,1.268562965108785
101.0,2009590.790672891,3.6188734,0.88001418,1.275895979449815
101.0,2009620.790676467,3.6198187,0.87997478,1.283228996963169
101.0,2009650.790680043,3.6208427,0.87993538,1.290562012035879
101.0,2009680.79068362,3.6218271,0.87985665,1.297895033835238
101.0,2009710.790687196,3.6229694,0.87993538,1.305228043800426
101.0,2009740.790690772,3.6239538,0.87987632,1.312561064235733
101.0,2009770.790694349,3.6250958,0.87993538,1.319894092774722
101.0,2009800.790697925,3.6261988,0.88003385,1.327227130615876
101.0,2009830.790701501,3.6273015,0.87989604,1.334560162285268
101.0,2009860.790705077,3.6284041,0.87987632,1.34189320517987
101.0,2009890.790708654,3.6296251,0.88007325,1.349226237406101
101.0,2009920.79071223,3.6309247,0.87989604,1.356559272083308
101.0,2009950.790715806,3.6320667,0.87991571,1.363892278689377
101.0,2009980.790719382,3.6334057,0.88007325,1.371225301509698
101.0,2010010.790722959,3.6347449,0.87987632,1.378558316563698
101.0,2010040.790726535,3.6361625,0.88005358,1.385891343989405
101.0,2010070.790730111,3.6376197,0.87997478,1.393224368229673
101.0,2010100.790733688,3.6391163,0.87995511,1.400557406137254
101.0,2010130.790737264,3.6406522,0.87991571,1.407890431867407
101.0,2010160.79074084,3.642385,0.88001418,1.415223447227047
101.0,2010190.790744416,3.6440392,0.87995511,1.42255647433708
101.0,2010220.790747993,3.6459689,0.87987632,1.429889507539139
101.0,2010250.790751569,3.6478593,0.88007325,1.43722253671295
101.0,2010280.790755145,3.6500254,0.87997478,1.44455556592216
101.0,2010310.790758722,3.6523097,0.87995511,1.45188859501014
101.0,2010340.790762298,3.6549876,0.87991571,1.459221615085369
101.0,2010370.790765874,3.6576657,0.87997478,1.46655464613113
101.0,2010400.79076945,3.6610525,0.87979758,1.473887662996251
101.0,2010430.790773027,3.6647153,0.87997478,1.481220685354735
101.0,2010460.790776603,3.6693623,0.87997478,1.488553725633189
101.0,2010487.650779804,3.6743641,0.87987632,1.49511924107217
101.0,2010510.408782516,3.6793656,0.87991571,1.500682090553276
101.0,2010529.758784826,3.6843672,0.88001418,1.505411911800966
101.0,2010546.622786835,3.689369,0.88001418,1.509534065549968
101.0,2010561.262788582,3.6943705,0.87997478,1.513112592712573
101.0,2010574.344790138,3.6994116,0.87989604,1.516310292967954
101.0,2010586.142791545,3.7044132,0.87997478,1.519194135394426
101.0,2010596.652792798,3.7094147,0.87997478,1.521763147219749
101.0,2010606.354793955,3.7144165,0.88001418,1.524134649062023
101.0,2010615.260795019,3.719418,0.88005358,1.526311578459506
101.0,2010623.622796014,3.7244196,0.87993538,1.528355540102123
101.0,2010631.448796947,3.7294214,0.88005358,1.53026848567128
101.0,2010638.854797829,3.7344229,0.88005358,1.532078769799834
101.0,2010645.982798681,3.739464,0.88007325,1.533821101096966
101.0,2010652.77279949,3.7444656,0.87997478,1.535480815601116
101.0,2010659.334800269,3.7494671,0.87991571,1.537084797799056
101.0,2010665.62080102,3.7544689,0.87997478,1.538621313097674
101.0,2010671.830801759,3.7594705,0.87993538,1.540139255547158
101.0,2010677.760802469,3.764472,0.87987632,1.541588754419716
101.0,2010683.596803162,3.7694738,0.88001418,1.543015278994969
101.0,2010689.238803837,3.7745147,0.87995511,1.544394376907546
101.0,2010694.91080451,3.7795165,0.87997478,1.545780808217027
101.0,2010700.406805165,3.784518,0.88001418,1.54712422278212
101.0,2010705.79280581,3.7895195,0.88001418,1.548440742193393
101.0,2010711.108806442,3.7945213,0.88005358,1.549740152636335
101.0,2010716.356807068,3.7995229,0.88001418,1.551022941168645
101.0,2010716.880807131,3.800035,0.87991571,1.551151024321018
101.0,2010716.882807131,3.7999954,0.87997478,1.551151513195898
102.0,2020867.310017154,3.4322379,0.88001418,4.888967672983805e-07
102.0,2020867.374017164,3.4372787,0.87983698,1.613226946857241e-05
102.0,2020867.714017201,3.4422805,0.88005358,9.923996080954868e-05
102.0,2020868.770017328,3.4472821,0.87989604,0.0003573611196544435
102.0,2020870.820017572,3.4522836,0.88003385,0.0008584506568312645
102.0,2020873.972017948,3.4572854,0.88001418,0.001628905069430669
102.0,2020878.26801846,3.4622869,0.88001418,0.002678991803493765
102.0,2020883.648019103,3.4672885,0.87991571,0.003994042643706003
102.0,2020890.368019905,3.4723296,0.87999451,0.005636634744703769
102.0,2020898.908020921,3.4773312,0.87981725,0.007724094109038512
102.0,2020910.532022305,3.4823329,0.88001418,0.01056539095252752
102.0,2020928.940024499,3.4873345,0.87985665,0.01506492982327938
102.0,2020958.940028075,3.4913909,0.88001418,0.02239794856150945
102.0,2020988.940031651,3.4940295,0.87981725,0.02973097097747856
102.0,2021018.940035228,3.4963925,0.87995511,0.03706399724264939
102.0,2021048.940038804,3.4984405,0.87983698,0.04439703004800611
102.0,2021078.94004238,3.5002916,0.87991571,0.05173005120492644
102.0,2021108.940045957,3.5021424,0.87987632,0.05906306686113278
102.0,2021138.940049533,3.5040329,0.88001418,0.06639608521689971
102.0,2021168.940053109,3.505687,0.87997478,0.07372910156955322
102.0,2021198.940056685,3.5071836,0.87997478,0.08106210049539804
102.0,2021228.940060262,3.5087194,0.87993538,0.08839511469271448
102.0,2021258.940063838,3.510216,0.87999451,0.09572812152733404
102.0,2021288.940067414,3.5113974,0.87991571,0.1030611369397574
102.0,2021318.94007099,3.5127759,0.87997478,0.1103941580302517
102.0,2021348.940074567,3.5140362,0.87993538,0.1177271959132618
102.0,2021378.940078143,3.5152175,0.88011265,0.1250602016326123
102.0,2021408.940081719,3.5162416,0.87993538,0.1323932071233127
102.0,2021438.940085296,3.5172262,0.88001418,0.1397262260153889
102.0,2021468.940088872,3.5183289,0.87989604,0.1470592427310016
102.0,2021498.940092448,3.5193923,0.88005358,0.1543922541180915
102.0,2021528.940096024,3.5201404,0.87989604,0.1617252688639031
102.0,2021558.940099601,3.5211644,0.87995511,0.169058286923435
102.0,2021588.940103177,3.5219915,0.87991571,0.1763913081122438
102.0,2021618.940106753,3.5229366,0.87995511,0.1837243264579773
102.0,2021648.94011033,3.5237637,0.87997478,0.191057354977164
102.0,2021678.940113906,3.5245121,0.87991571,0.1983903823686971
102.0,2021708.940117482,3.5253785,0.87999451,0.2057234131610725
102.0,2021738.940121058,3.526166,0.88009292,0.2130564286518097
102.0,2021768.940124635,3.5269144,0.87997478,0.2203894473890133
102.0,2021798.940128211,3.5275838,0.87991571,0.2277224632714523
102.0,2021828.940131787,3.5284503,0.88001418,0.2350554726453623
102.0,2021858.940135363,3.5291591,0.87995511,0.2423884809358253
102.0,2021888.94013894,3.5298285,0.87989604,0.249721506500774
102.0,2021918.940142516,3.5305769,0.87993538,0.2570545268697871
102.0,2021948.940146092,3.5312071,0.87997478,0.2643875586485863
102.0,2021978.940149669,3.5318766,0.87993538,0.2717205888536242
102.0,2022008.940153245,3.5325067,0.87995511,0.2790536165732477
102.0,2022038.940156821,3.5331762,0.87997478,0.2863866195921766
102.0,2022068.940160397,3.5338063,0.88001418,0.2937196286174655
102.0,2022098.940163974,3.5343971,0.87989604,0.3010526300718718
102.0,2022128.94016755,3.5350273,0.87985665,0.3083856714786424
102.0,2022158.940171126,3.5356574,0.87991571,0.3157186999744508
102.0,2022188.940174703,3.536248,0.87999451,0.3230517188765937
102.0,2022218.940178279,3.5368388,0.87987632,0.3303847366081013
102.0,2022248.940181855,3.5375082,0.87979758,0.3377177434216937
102.0,2022278.940185431,3.537981,0.87981725,0.3450507463065122
102.0,2022308.940189008,3.5384536,0.87981725,0.3523837384513352
102.0,2022338.940192584,3.5392017,0.87993538,0.3597167429240877
102.0,2022368.94019616,3.5397139,0.88001418,0.3670497384360765
102.0,2022398.940199737,3.5401471,0.87987632,0.3743827562010951
102.0,2022428.940203313,3.5407376,0.87995511,0.3817157626981869
102.0,2022458.940206889,3.5413678,0.88007325,0.3890487838878235
102.0,2022488.940210465,3.5419192,0.87999451,0.3963818091140192
102.0,2022518.940214042,3.5423131,0.87991571,0.403714830325544
102.0,2022548.940217618,3.5429432,0.87999451,0.4110478520718218
102.0,2022578.940221194,3.5434551,0.88003385,0.4183808995166753
102.0,2022608.94022477,3.5438883,0.87993538,0.4257139483619731
102.0,2022638.940228347,3.5444398,0.88009292,0.4330469930185213
102.0,2022668.940231923,3.544991,0.87991571,0.4403800333421098
102.0,2022698.940235499,3.5455818,0.88001418,0.4477130859834619
102.0,2022728.940239076,3.546015,0.88005358,0.4550461484926608
102.0,2022758.940242652,3.5466058,0.87997478,0.4623792160553072
102.0,2022788.940246228,3.5471966,0.88007325,0.4697122658504381
102.0,2022818.940249804,3.5475903,0.87995511,0.4770453219256799
102.0,2022848.940253381,3.5481417,0.88005358,0.4843783767661784
102.0,2022878.940256957,3.5486536,0.87993538,0.4917114129875104
102.0,2022908.940260533,3.5491657,0.87993538,0.499044444522957
102.0,2022938.94026411,3.5497565,0.87993538,0.5063774989044335
102.0,2022968.940267686,3.5503078,0.87997478,0.5137105686890416
102.0,2022998.940271262,3.5508592,0.87989604,0.5210436257170968
102.0,2023028.940274838,3.5512924,0.87993538,0.5283766741450627
102.0,2023058.940278415,3.5518436,0.87999451,0.5357097145127918
102.0,2023088.940281991,3.5522768,0.87985665,0.5430427394544415
102.0,2023118.940285567,3.5528677,0.87995511,0.5503757452092898
102.0,2023148.940289143,3.5533795,0.87995511,0.5577087525795233
102.0,2023178.94029272,3.5538523,0.87991571,0.5650417660549945
102.0,2023208.940296296,3.5543249,0.87997478,0.5723747774522171
102.0,2023238.940299872,3.5550337,0.87995511,0.5797078026770219
102.0,2023268.940303449,3.5555062,0.88019139,0.58704084189511
102.0,2023298.940307025,3.5559001,0.87997478,0.5943738920649554
102.0,2023328.940310601,3.5566092,0.88005358,0.6017069479121101
102.0,2023358.940314177,3.5570028,0.87991571,0.6090400163299837
102.0,2023388.940317754,3.5576329,0.87999451,0.6163730867604744
102.0,2023418.94032133,3.5580661,0.88003385,0.6237061309026677
102.0,2023448.940324906,3.5586963,0.87995511,0.6310391699351866
102.0,2023478.940328483,3.5591691,0.88003385,0.6383722098866436
102.0,2023508.940332059,3.5598385,0.87989604,0.6457052453071541
102.0,2023538.940335635,3.5602322,0.87997478,0.6530383089982801
102.0,2023568.940339211,3.5607443,0.87987632,0.6603713480189112
102.0,2023598.940342788,3.5612562,0.87995511,0.6677043976076114
102.0,2023628.940346364,3.561847,0.87977785,0.6750374430179266
102.0,2023658.94034994,3.5625165,0.87991571,0.6823704874978133
102.0,2023688.940353516,3.5629103,0.88001418,0.6897035340030658
102.0,2023718.940357093,3.5634618,0.88013232,0.6970365605416233
102.0,2023748.940360669,3.5639343,0.87993538,0.7043696067400775
102.0,2023778.940364245,3.5646038,0.87991571,0.7117026634432543
102.0,2023808.940367822,3.5651157,0.88007325,0.7190357113048105
102.0,2023838.940371398,3.5657065,0.87989604,0.7263687577766844
102.0,2023868.940374974,3.5662184,0.87991571,0.7337018027694691
102.0,2023898.94037855,3.5669668,0.88003385,0.7410348751790657
102.0,2023928.940382127,3.5673606,0.88007325,0.7483679579187104
102.0,2023958.940385703,3.5679514,0.88007325,0.7557010332069134
102.0,2023988.940389279,3.568542,0.88005358,0.7630341003650097
102.0,2024018.940392856,3.5692115,0.88005358,0.7703671575783029
102.0,2024048.940396432,3.5696054,0.87999451,0.7777002008637456
102.0,2024078.940400008,3.5702355,0.87987632,0.7850332429513336
102.0,2024108.940403584,3.570787,0.87991571,0.792366274664071
102.0,2024138.940407161,3.5713382,0.87997478,0.799699333016442
102.0,2024168.940410737,3.5719683,0.87997478,0.8070323886320327
102.0,2024198.940414313,3.5725198,0.88003385,0.8143654658888778
102.0,2024228.94041789,3.5731499,0.87997478,0.8216985119244126
102.0,2024258.940421466,3.5736618,0.87987632,0.8290315420401759
102.0,2024288.940425042,3.5743709,0.88001418,0.8363645809200406
102.0,2024318.940428618,3.5749614,0.88003385,0.8436976293263502
102.0,2024348.940432195,3.5754735,0.87987632,0.8510306519147423
102.0,2024378.940435771,3.5760641,0.88001418,0.8583636477996244
102.0,2024408.940439347,3.5766943,0.87977785,0.8656966393518117
102.0,2024438.940442923,3.5772851,0.88003385,0.8730296340659592
102.0,2024468.9404465,3.5779152,0.88003385,0.880362623714871
102.0,2024498.940450076,3.5785847,0.88003385,0.8876956134594481
102.0,2024528.940453652,3.5791755,0.87995511,0.8950285942790576
102.0,2024558.940457229,3.5797663,0.87995511,0.902361613838176
102.0,2024588.940460805,3.5803964,0.88003385,0.909694657485419
102.0,2024618.940464381,3.5811839,0.87997478,0.9170277008269564
102.0,2024648.940467957,3.581696,0.87995511,0.9243607482956848
102.0,2024678.940471534,3.5823655,0.87989604,0.931693773238096
102.0,2024708.94047511,3.5829957,0.88001418,0.939026816744672
102.0,2024738.940478686,3.5836258,0.87995511,0.9463598436555268
102.0,2024768.940482263,3.5843346,0.87997478,0.9536928749081824
102.0,2024798.940485839,3.5849648,0.87997478,0.9610259198161628
102.0,2024828.940489415,3.5856342,0.87993538,0.96835895628651
102.0,2024858.940492991,3.5863037,0.87991571,0.9756919920023284
102.0,2024888.940496568,3.5868945,0.87993538,0.9830250105114448
102.0,2024918.940500144,3.587564,0.87997478,0.9903580155731904
102.0,2024948.94050372,3.5883124,0.87993538,0.997691024106145
102.0,2024978.940507296,3.5889425,0.87993538,1.005024040086932
102.0,2025008.940510873,3.5896513,0.87997478,1.012357035675744
102.0,2025038.940514449,3.5903208,0.88001418,1.019690035072532
102.0,2025068.940518025,3.5911086,0.87995511,1.027023057015604
102.0,2025098.940521602,3.5917387,0.88003385,1.034356077810824
102.0,2025128.940525178,3.5925262,0.88019139,1.041689090967907
102.0,2025158.940528754,3.5930777,0.87985665,1.049022099619674
102.0,2025188.94053233,3.5939047,0.87999451,1.056355125764575
102.0,2025218.940535907,3.5945742,0.87979758,1.063688161667453
102.0,2025248.940539483,3.5954013,0.88005358,1.071021200841533
102.0,2025278.940543059,3.5961494,0.88003385,1.078354255857136
102.0,2025308.940546636,3.5968978,0.87987632,1.085687295087443
102.0,2025338.940550212,3.5976067,0.88003385,1.093020346275436
102.0,2025368.940553788,3.5984337,0.87999451,1.100353412591881
102.0,2025398.940557364,3.5991426,0.88003385,1.10768646244208
102.0,2025428.940560941,3.5998909,0.88001418,1.115019522195789
102.0,2025458.940564517,3.6006784,0.87985665,1.122352587563727
102.0,2025488.940568093,3.6014662,0.87995511,1.129685642076963
102.0,2025518.940571669,3.6024508,0.88011265,1.137018686163988
102.0,2025548.940575246,3.6032383,0.88001418,1.144351742535565
102.0,2025578.940578822,3.6039867,0.87989604,1.151684805341231
102.0,2025608.940582398,3.6048925,0.88011265,1.159017868649529
102.0,2025638.940585975,3.6057982,0.87999451,1.166350928927759
102.0,2025668.940589551,3.6065073,0.87979758,1.173683978385429
102.0,2025698.940593127,3.6074917,0.88005358,1.181017018948595
102.0,2025728.940596703,3.6082795,0.87985665,1.188350072366165
102.0,2025758.94060028,3.6090672,0.87995511,1.195683123596476
102.0,2025788.940603856,3.610091,0.88003385,1.203016164380246
102.0,2025818.940607432,3.6110363,0.88001418,1.210349202492369
102.0,2025848.940611009,3.6118634,0.87991571,1.217682250713209
102.0,2025878.940614585,3.6127691,0.88003385,1.225015301868055
102.0,2025908.940618161,3.6137536,0.87999451,1.232348347607222
102.0,2025938.940621737,3.6145413,0.87995511,1.239681414787869
102.0,2025968.940625314,3.615526,0.87995511,1.247014472559889
102.0,2025998.94062889,3.6165104,0.88003385,1.254347536522713
102.0,2026028.940632466,3.6175344,0.88003385,1.261680598331094
102.0,2026058.940636043,3.6184797,0.87993538,1.269013682961464
102.0,2026088.940639619,3.6194248,0.88001418,1.276346761837833
102.0,2026118.940643195,3.6204488,0.88001418,1.283679822872712
102.0,2026148.940646771,3.6215122,0.87983698,1.291012871519526
102.0,2026178.940650348,3.6225359,0.87987632,1.298345923678511
102.0,2026208.940653924,3.6234026,0.88003385,1.30567897553232
102.0,2026238.9406575,3.6244659,0.88001418,1.313012031335135
102.0,2026268.940661076,3.6256473,0.88001418,1.320345095354584
102.0,2026298.940664653,3.62675,0.87993538,1.327678145960967
102.0,2026328.940668229,3.6278527,0.87995511,1.335011187268694
102.0,2026358.940671805,3.6290736,0.87989604,1.342344228075114
102.0,2026388.940675382,3.630137,0.87991571,1.349677274885476
102.0,2026418.940678958,3.6314759,0.87989604,1.357010327614215
102.0,2026448.940682534,3.6326969,0.87991571,1.364343372892737
102.0,2026478.94068611,3.6339178,0.87995511,1.37167642099599
102.0,2026508.940689687,3.6352961,0.87989604,1.379009463243749
102.0,2026538.940693263,3.6366351,0.87999451,1.386342511037754
102.0,2026568.940696839,3.6380529,0.87991571,1.393675546536479
102.0,2026598.940700416,3.6395888,0.87997478,1.401008581718339
102.0,2026628.940703992,3.6411247,0.87985665,1.408341607798537
102.0,2026658.940707568,3.6427789,0.88011265,1.415674652793209
102.0,2026688.940711144,3.64463,0.87995511,1.423007702163127
102.0,2026718.940714721,3.6464415,0.87989604,1.430340746434099
102.0,2026748.940718297,3.6484895,0.88009292,1.437673792894152
102.0,2026778.940721873,3.6506948,0.87981725,1.445006835382217
102.0,2026808.940725449,3.6530972,0.88001418,1.452339902474582
102.0,2026838.940729026,3.6555784,0.87991571,1.459672970882058
102.0,2026868.940732602,3.6585715,0.87995511,1.467006057208777
102.0,2026898.940736178,3.6619585,0.87991571,1.474339130418897
102.0,2026928.940739755,3.6658967,0.87987632,1.481672214754621
102.0,2026958.940743331,3.6707013,0.88003385,1.489005275152061
102.0,2026984.526746383,3.675703,0.87999451,1.495259399388764
102.0,2027006.33874898,3.6807046,0.88005358,1.500591014933752
102.0,2027024.924751196,3.6857457,0.87991571,1.505134075978332
102.0,2027041.120753128,3.6907473,0.87997478,1.509092938951387
102.0,2027055.286754817,3.6957884,0.88009292,1.512555591332846
102.0,2027067.97475633,3.7007899,0.88001418,1.515656970174379
102.0,2027079.366757687,3.7057915,0.87993538,1.518441563438111
102.0,2027089.642758911,3.7107933,0.87997478,1.520953372513884
102.0,2027099.220760055,3.7157948,0.88003385,1.523294561355909
102.0,2027107.926761091,3.7207963,0.87989604,1.525422611414227
102.0,2027116.202762078,3.7257981,0.88005358,1.527445555221836
102.0,2027124.016763011,3.7307997,0.88001418,1.529355567343831
102.0,2027131.374763887,3.7358015,0.88007325,1.53115411801613
102.0,2027138.354764719,3.740803,0.88001418,1.53286027262648
102.0,2027145.142765528,3.7458045,0.87997478,1.534519492982394
102.0,2027151.626766301,3.7508457,0.87995511,1.536104407025145
102.0,2027157.946767055,3.7558866,0.88003385,1.537649235188001
102.0,2027164.010767779,3.7608883,0.87999451,1.539131483426194
102.0,2027169.886768478,3.7659292,0.87989604,1.540567781921791
102.0,2027175.726769175,3.770931,0.87999451,1.541995279783474
102.0,2027181.392769849,3.7759326,0.88009292,1.54338025084628
102.0,2027186.900770506,3.7809341,0.87999451,1.54472659460134
102.0,2027192.302771151,3.7859359,0.87993538,1.546047029115657
102.0,2027197.660771787,3.7909374,0.88003385,1.547356708403097
102.0,2027202.878772411,3.795939,0.88003385,1.548632162925336
102.0,2027207.096772913,3.800035,0.88001418,1.549663186328776
102.0,2027207.098772913,3.7997985,0.87997478,1.549663675203655
103.0,2037350.741982128,3.4325922,0.87997478,4.888748791482713e-07
103.0,2037350.819982138,3.4375939,0.87995511,1.955398894018597e-05
103.0,2037351.201982182,3.4425955,0.87991571,0.000112927122745249
103.0,2037352.329982318,3.447597,0.87995511,0.0003886495272649659
103.0,2037354.483982574,3.4525988,0.87995511,0.0009151606897844208
103.0,2037357.755982964,3.4576004,0.87993538,0.001714950025048521
103.0,2037362.091983482,3.4626019,0.87991571,0.002774813032415178
103.0,2037367.593984138,3.467643,0.87993538,0.004119687658117877
103.0,2037374.457984954,3.4726446,0.88001418,0.005797486440837383
103.0,2037383.291986007,3.4776464,0.87991571,0.0079568143608835
103.0,2037395.085987415,3.4826479,0.87997478,0.01083967405994733
103.0,2037414.33398971,3.4876494,0.88007325,0.01554454669392771
103.0,2037444.333993286,3.4915879,0.87985665,0.0228775984173682
103.0,2037474.333996862,3.4941871,0.87991571,0.03021064044823249
103.0,2037504.334000438,3.4962745,0.87999451,0.03754367905451192
103.0,2037534.334004015,3.4984012,0.87989604,0.04487669259647528
103.0,2037564.334007591,3.5004489,0.87997478,0.05220969704538583
103.0,2037594.334011167,3.5022607,0.87997478,0.05954269415471289
103.0,2037624.334014744,3.5040329,0.87991571,0.06687569752285878
103.0,2037654.33401832,3.505687,0.88001418,0.07420871278262801
103.0,2037684.334021896,3.5072622,0.87991571,0.08154172976884577
103.0,2037714.334025472,3.5086801,0.88003385,0.08887475252277321
103.0,2037744.334029049,3.5101767,0.87997478,0.09620776838183404
103.0,2037774.334032625,3.5115156,0.87993538,0.1035407765191462
103.0,2037804.334036201,3.5127759,0.87993538,0.1108737911005815
103.0,2037834.334039778,3.5139179,0.87995511,0.1182068056500952
103.0,2037864.334043354,3.5150995,0.87995511,0.1255397916574611
103.0,2037894.33404693,3.5162416,0.88007325,0.132872791580326
103.0,2037924.334050506,3.5173442,0.87991571,0.1402057948050896
